Source,Target,Score,Label,SourceID,TargetID,Notes
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
Commission on Gender Equity|Commission on Racial Equity,,,Match,REC_000033,HOO_000001,
Commission on Gender Equity|Commission on Racial Equity,Commission on Gender Equity|Commission on Racial Equity,,No Match,REC_000033,REC_000033,
Department of Correction,,,No Match,REC_000048,HOO_000001,
Department of Correction,,,No Match,REC_000048,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,Department of Correction,,No Match,HOO_000001,REC_000048,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
Department of Small Business Services,Department of Homeless Services,,No Match,REC_000063,REC_000055,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,Department of Veterans' Services,,Match,HOO_000001,REC_000066,
,Department of Homeless Services,,No Match,HOO_000001,REC_000055,
,,,No Match,HOO_000001,HOO_000001,
,Office of Payroll Administration,,Match,HOO_000001,REC_000206,
,,,No Match,HOO_000001,HOO_000001,
Independent Budget Office,,,Match,OPS_000406,HOO_000001,
Borough Presidents,,,Match,REC_000249,HOO_000001,
Borough Presidents,Borough Presidents,,No Match,REC_000249,REC_000249,
Borough Presidents,Borough Presidents,,No Match,REC_000249,REC_000249,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
Mayor's Community Affairs Unit,Mayor's Community Affairs Unit,,Match,REC_000105,REC_000105,
,Mayor's Office for the Prevention of Hate Crimes,,Match,HOO_000001,REC_000113,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,Mayor's Office of Environmental Coordination|Mayor's Office of Environmental Remediation,,No Match,HOO_000001,REC_000125,
,,,No Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
New York City Employees' Retirement System,,,Match,REC_000161,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
New York City Police Pension Fund|Fire Department Pension Fund and Related Funds,New York City Police Pension Fund|Fire Department Pension Fund and Related Funds,,Match,OPS_000410,OPS_000410,
,,,No Match,HOO_000001,HOO_000001,
,Office of Administrative Trials and Hearings,,Match,HOO_000001,REC_000185,
NYC Emergency Management,NYC Emergency Management,,Match,REC_000173,REC_000173,
Office of Technology and Innovation,,,Match,REC_000209,HOO_000134,
,,,No Match,HOO_000001,HOO_000001,
Borough Presidents,,,Match,REC_000249,HOO_000001,
Borough Presidents,Borough Presidents,,No Match,REC_000249,REC_000249,
Borough Presidents,Borough Presidents,,No Match,REC_000249,REC_000249,
Borough Presidents,Borough Presidents,,No Match,REC_000249,REC_000249,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
Borough Presidents,,,Match,REC_000249,HOO_000001,
Borough Presidents,Borough Presidents,,No Match,REC_000249,REC_000249,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,Special Commissioner of Investigation for the New York City School District,,Match,HOO_000001,REC_000233,
,Special Commissioner of Investigation for the New York City School District,,Match,HOO_000001,REC_000233,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
District Attorneys,,,Match,REC_000074,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,District Attorneys,,No Match,HOO_000001,REC_000074,
,,,No Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
Taxi and Limousine Commission,Taxi and Limousine Commission,,Match,OPS_000137,OPS_000137,
Office of the City Clerk,,,Match,REC_000212,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
Mayor's Office of Environmental Coordination|Mayor's Office of Environmental Remediation,,,Match,REC_000125,HOO_000001,
Mayor's Office of Environmental Coordination|Mayor's Office of Environmental Remediation,Mayor's Office of Environmental Coordination|Mayor's Office of Environmental Remediation,,No Match,REC_000125,REC_000125,
Mayor's Office of Environmental Coordination|Mayor's Office of Environmental Remediation,,,No Match,REC_000125,HOO_000001,
Mayor's Office of Criminal Justice|Office of Civil Justice,,,Match,REC_000122,HOO_000001,
Department of Homeless Services,Department of Veterans' Services,,No Match,REC_000055,REC_000066,
Department of Homeless Services,,,No Match,REC_000055,HOO_000001,
Department of Homeless Services,Department of Small Business Services,,No Match,REC_000055,REC_000063,
Department of Homeless Services,,,No Match,REC_000055,HOO_000001,
,Department of Correction,,No Match,HOO_000001,REC_000048,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,District Attorneys,,No Match,HOO_000001,REC_000074,
,,,No Match,HOO_000001,HOO_000001,
Office of Administrative Trials and Hearings,,,Match,REC_000185,HOO_000001,
Mayor's Office of Climate and Environmental Justice,,,Match,REC_000118,HOO_000001,
Department of Veterans' Services,,,Match,REC_000066,HOO_000001,
Department of Veterans' Services,Department of Homeless Services,,No Match,REC_000066,REC_000055,
Office of Food Policy,Office of Food Policy,,Match,REC_000196,REC_000196,
Office of Food Policy,Office of Information Privacy,,Match,REC_000196,REC_000254,
,,,Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
Mayor's Office of Special Projects and Community Events,,,Match,REC_000143,HOO_000001,
Mayor's Office of Special Projects and Community Events,,,Match,REC_000143,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
Mayor's Office of Citywide Event Coordination and Management,,,Match,REC_000117,HOO_000001,
Mayor's Office of Citywide Event Coordination and Management,,,Match,REC_000117,HOO_000029,
,,,Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
Mayor's Office of Immigrant Affairs,,,Match,REC_000132,HOO_000001,
Mayor's Office of Environmental Coordination|Mayor's Office of Environmental Remediation,,,Match,REC_000125,HOO_000001,
Mayor's Office of Environmental Coordination|Mayor's Office of Environmental Remediation,Mayor's Office of Environmental Coordination|Mayor's Office of Environmental Remediation,,No Match,REC_000125,REC_000125,
Mayor's Office of Environmental Coordination|Mayor's Office of Environmental Remediation,,,No Match,REC_000125,HOO_000001,
NYC Municipal Water Finance Authority|Transitional Finance Authority,NYC Municipal Water Finance Authority|Transitional Finance Authority,,Match,OPS_000290,OPS_000290,
New York City Employees' Retirement System,,,Match,REC_000161,HOO_000001,
Mayor's Office for Economic Opportunity,,,Match,REC_000110,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
Mayor's Office of Media and Entertainment,,,Match,REC_000135,HOO_000001,
Mayor's Office for People with Disabilities,,,Match,REC_000112,HOO_000001,
Mayor's Office of Appointments,,,Match,REC_000115,HOO_000001,
,Office of the Chief Medical Examiner,,Match,HOO_000001,REC_000211,
,,,Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
District Attorneys,,,Match,REC_000074,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,District Attorneys,,No Match,HOO_000001,REC_000074,
,,,No Match,HOO_000001,HOO_000001,
Mayor's Office of Community Mental Health,,,Match,REC_000120,HOO_000001,
Mayor's Office of Policy and Planning,,,Match,REC_000140,HOO_000001,
Mayor's Office of Policy and Planning,,,Match,REC_000140,HOO_000001,
Office of Information Privacy,Office of Information Privacy,,Match,REC_000254,REC_000254,
,Office of Food Policy,,No Match,HOO_000001,REC_000196,
Mayor's Public Engagement Unit,,,Match,REC_000152,HOO_000001,
,Commission on Gender Equity|Commission on Racial Equity,,Match,HOO_000001,REC_000033,
Mayor's Office to Protect Tenants,,,Match,REC_000151,HOO_000001,
Office of Correspondence,Office of Correspondence,,Match,REC_000253,REC_000253,
Mayor's Office of State Legislative Affairs|Mayor's Office of City Legislative Affairs|Mayor's Office of Federal Legislative Affairs,Mayor's Office of State Legislative Affairs|Mayor's Office of City Legislative Affairs|Mayor's Office of Federal Legislative Affairs,,No Match,REC_000145,REC_000145,
Mayor's Office of State Legislative Affairs|Mayor's Office of City Legislative Affairs|Mayor's Office of Federal Legislative Affairs,Mayor's Office of State Legislative Affairs|Mayor's Office of City Legislative Affairs|Mayor's Office of Federal Legislative Affairs,,No Match,REC_000145,REC_000145,
Mayor's Office of Strategic Partnerships,,,Match,REC_000146,HOO_000001,
Mayor's Office of Contract Services|Office of Administrative Services,,,Match,REC_000121,HOO_000001,
Mayor's Office of Pensions and Investments,,,Match,REC_000139,HOO_000001,
Office of the Chief Counsel to the Mayor and City Hall,Office of the Chief Counsel to the Mayor and City Hall,,Match,REC_000210,REC_000210,
Mayor's Office of Risk Management and Compliance,,,Match,REC_000141,HOO_000001,
Mayor's Office of Youth Employment,,,Match,REC_000149,HOO_000001,
Mayor's Office of Equity and Racial Justice,,,Match,REC_000127,HOO_000001,
"Mayor's Office of Sports, Wellness, and Recreation",,,Match,REC_000144,HOO_000001,
Office of Capital Project Development,Office of Capital Project Development,,Match,REC_000256,REC_000256,
Mayor's Office of Special Enforcement,,,Match,REC_000142,HOO_000001,
Mayor's Office of Ethnic and Community Media,,,Match,REC_000128,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
Department of Citywide Administrative Services,Department of Citywide Administrative Services,,Match,REC_000046,REC_000046,
Department of Citywide Administrative Services,Department of Citywide Administrative Services,,Match,REC_000046,REC_000046,
Civil Service Commission,Civil Service Commission,,Match,OPS_000207,OPS_000207,
,Office of the City Clerk,,No Match,HOO_000001,REC_000212,
District Attorneys,,,No Match,REC_000074,HOO_000001,
District Attorneys,,,No Match,REC_000074,HOO_000001,
District Attorneys,,,No Match,REC_000074,HOO_000001,
Economic Development Corporation|Housing Development Corporation|United Nations Development Corporation,Economic Development Corporation|Housing Development Corporation|United Nations Development Corporation,,Match,OPS_000112,OPS_000112,
,,,No Match,HOO_000001,HOO_000001,
NYC Emergency Management,NYC Emergency Management,,Match,REC_000173,REC_000173,
Department of Health and Mental Hygiene,Department of Health and Mental Hygiene,,Match,REC_000054,REC_000054,
New York City Housing Authority,New York City Housing Authority,,Match,REC_000175,REC_000175,
New York City Housing Authority,,,Match,REC_000175,HOO_000001,
Economic Development Corporation|Housing Development Corporation|United Nations Development Corporation,,,Match,OPS_000112,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
Commission on Human Rights,,,Match,REC_000034,HOO_000001,
Office of Labor Relations,,,Match,REC_000199,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,No Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,Office of Technology and Innovation,,Match,HOO_000001,REC_000209,
,School Construction Authority,,Match,HOO_000001,OPS_000134,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
Department of Youth and Community Development,Department of Youth and Community Development,,Match,REC_000067,REC_000067,
Department of Youth and Community Development,Department of Youth and Community Development,,Match,REC_000067,REC_000067,
Department of Consumer and Worker Protection,Department of Consumer and Worker Protection,,Match,REC_000047,REC_000047,
Department of Consumer and Worker Protection,Department of Consumer and Worker Protection,,Match,REC_000047,REC_000047,
,Department of Consumer and Worker Protection,,Match,HOO_000001,REC_000047,
Department of Housing Preservation and Development,,,Match,REC_000056,HOO_000001,
Department of Housing Preservation and Development,Department of Housing Preservation and Development,,Match,REC_000056,REC_000056,
Department of Housing Preservation and Development,Department of Housing Preservation and Development,,Match,REC_000056,REC_000056,
,Taxi and Limousine Commission,,Match,HOO_000001,OPS_000137,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
Public Administrator,Public Administrator,,Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,No Match,REC_000227,REC_000227,
,Queens Public Library,,Match,HOO_000001,OPS_000413,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
Borough Presidents,,,Match,REC_000249,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
Department of Correction,Department of Correction,,Match,REC_000048,REC_000048,
Department of Correction,Department of Correction,,Match,REC_000048,REC_000048,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000058,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
NYC Health + Hospitals,,,Match,REC_000174,HOO_000001,
Mayor's Office of Immigrant Affairs,,,Match,REC_000132,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
New York Public Library,New York Public Library,,Match,OPS_000311,OPS_000311,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000058,
,Mayor's Office of Immigrant Affairs,,Match,HOO_000001,REC_000132,
,,,Match,HOO_000001,HOO_000001,
NYC Care,,,Match,REC_000170,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
Public Administrator,Public Administrator,,Match,REC_000227,REC_000227,
New York Public Library,New York Public Library,,Match,OPS_000311,OPS_000311,
,,,Match,HOO_000001,HOO_000001,
Public Administrator,Public Administrator,,Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,Match,REC_000227,REC_000227,
Public Administrator,Public Administrator,,Match,REC_000227,REC_000227,
,,,Match,HOO_000001,HOO_000001,
,NYC Care,,Match,HOO_000001,REC_000170,
,,,Match,HOO_000001,HOO_000001,
Office of Technology and Innovation,,,Match,REC_000209,HOO_000001,
,Office of Technology and Innovation,,Match,HOO_000001,REC_000209,
,Special Commissioner of Investigation for the New York City School District,,Match,HOO_000001,REC_000233,
Special Commissioner of Investigation for the New York City School District,,,Match,REC_000233,HOO_000001,
Chief Advisor to the Mayor,Chief Advisor to the Mayor,,Match,REC_000022,REC_000022,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,Queens Public Library,,Match,HOO_000001,OPS_000413,
Queens Public Library,,,Match,OPS_000413,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,Brooklyn Navy Yard Development Corporation,,Match,HOO_000001,OPS_000166,
Brooklyn Navy Yard Development Corporation,,,Match,OPS_000166,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
Tax Appeals Tribunal,,,Match,OPS_000357,HOO_000001,
Office of the Public Advocate|Office of the Utility Advocate,Office of the Public Advocate|Office of the Utility Advocate,,Match,REC_000217,REC_000217,
,Office of the Public Advocate|Office of the Utility Advocate,,Match,HOO_000001,REC_000217,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
New York City Loft Board|Youth Board,New York City Loft Board|Youth Board,,Match,OPS_000268,OPS_000268,
,Special Commissioner of Investigation for the New York City School District,,Match,HOO_000001,REC_000233,
,Board of Education Retirement System,,Match,HOO_000001,REC_000007,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
Human Resources Administration,Human Resources Administration,,Match,REC_000095,REC_000095,
,Metropolitan Transportation Authority,,Match,HOO_000001,REC_000154,
NYC Emergency Management,NYC Emergency Management,,Match,REC_000173,REC_000173,
Office of the Comptroller,Office of the Comptroller,,Match,REC_000214,REC_000214,
,,,Match,HOO_000001,HOO_000001,
Department of City Planning|City Planning Commission,Department of City Planning|City Planning Commission,,Match,REC_000045,REC_000045,
,Board of Education Retirement System,,Match,HOO_000001,REC_000007,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
Department of Parks and Recreation,,,Match,REC_000059,HOO_000001,
Department of Buildings,Department of Buildings,,Match,REC_000044,REC_000044,
City Council,,,Match,OPS_000399,HOO_000001,
Department of Cultural Affairs,Department of Cultural Affairs,,Match,REC_000049,REC_000049,
Law Department|Police Department|Fire Department|Department of Finance|Department of Education|Department of Probation|Department of Investigation|Department of Transportation|Department of Sanitation|Department of Probation|Department of Investigation,,,Match,OPS_000119,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,,,Match,HOO_000001,HOO_000001,
,Teacher's Retirement System,,Match,HOO_000001,REC_000237,
,,,Match,HOO_000001,HOO_000001,
Office of the City Clerk,,,Match,REC_000212,HOO_000001,
Office of the City Clerk,,,Match,REC_000212,HOO_000001,
Department of Citywide Administrative Services,,,Match,REC_000046,HOO_000001,
Office of Payroll Administration,Office of Payroll Administration,,Match,REC_000206,REC_000206,
,,,Match,HOO_000001,HOO_000001,
Deputy Mayor for Communications,,,Match,REC_000215,HOO_000001,
,,,Match,HOO_000131,HOO_000001,
,New York City Police Pension Fund|Fire Department Pension Fund and Related Funds,,Match,HOO_000001,OPS_000410,
,,,Match,HOO_000001,HOO_000001,
,Office of Workforce Development,,Match,HOO_000001,REC_000221,
Special Commissioner of Investigation for the New York City School District,Special Commissioner of Investigation for the New York City School District,,Match,REC_000233,REC_000233,
Department of Environmental Protection,,,Match,REC_000052,HOO_000001,
New York City Water Board,New York City Water Board,,Match,OPS_000375,OPS_000375,
