Source,Target,Score,Label,SourceID,TargetID,Notes
mayors office of administrative services,office of administrative services,,Match,OPS_000034,OPS_000034,
mayors office of appointments,office of appointments,,Match,OPS_000033,OPS_000033,
mayors office of capital project development,office of capital project development,,Match,OPS_000018,OPS_000018,
mayors office of citywide event coordination and management,office of citywide event coordination and management,,Match,,,
mayors office of correspondence,office of correspondence,,Match,OPS_000036,OPS_000036,
mayors office of environmental coordination,office of environmental coordination,,Match,OPS_000065,OPS_000065,
mayors office of ethnic and community media,office of ethnic and community media,,Match,OPS_000040,OPS_000040,
mayors office of immigrant affairs,office of immigrant affairs,,Match,OPS_000043,OPS_000043,
mayors office of intergovernmental affairs,office of intergovernmental affairs,,Match,,,
mayors office of media and entertainment,office of media and entertainment,,Match,OPS_000044,OPS_000044,
mayors office of special enforcement,office of special enforcement,,Match,OPS_000071,OPS_000071,
mayors office of special projects and community events,office of special projects and community events,,Match,OPS_000052,OPS_000052,
mayors office of sports wellness and recreation,office of sports wellness and recreation,,Match,OPS_000356,OPS_000356,
office of emergency management,department of emergency management,,Match,REC_000173,REC_000173,
office of emergency management,emergency management nyc,,Match,REC_000173,REC_000173,
office of labor relations,labor relations office of,,Match,OPS_000129,REC_000199,
office of management and budget,management budget office of,,Match,OPS_000130,,
office of technology and innovation,office of technology innovation,,Match,OPS_000132,OPS_000132,
office of the chief medical examiner,office of chief medical examiner,,Match,REC_000211,OPS_000127,
queens community board 1,queens community board 2,,No Match,,,
queens community board 1,queens community board 3,,No Match,,,
queens community board 1,queens community board 4,,No Match,,,
queens community board 1,queens community board 5,,No Match,,,
queens community board 1,queens community board 6,,No Match,,,
queens community board 1,queens community board 7,,No Match,,,
queens community board 1,queens community board 8,,No Match,,,
queens community board 1,queens community board 9,,No Match,,,
queens community board 2,queens community board 3,,No Match,,,
queens community board 2,queens community board 4,,No Match,,,
queens community board 2,queens community board 5,,No Match,,,
queens community board 2,queens community board 6,,No Match,,,
queens community board 2,queens community board 7,,No Match,,,
queens community board 2,queens community board 8,,No Match,,,
queens community board 2,queens community board 9,,No Match,,,
queens community board 3,queens community board 4,,No Match,,,
queens community board 3,queens community board 5,,No Match,,,
queens community board 3,queens community board 6,,No Match,,,
queens community board 3,queens community board 7,,No Match,,,
queens community board 3,queens community board 8,,No Match,,,
queens community board 3,queens community board 9,,No Match,,,
queens community board 4,queens community board 5,,No Match,,,
queens community board 4,queens community board 6,,No Match,,,
queens community board 4,queens community board 7,,No Match,,,
queens community board 4,queens community board 8,,No Match,,,
queens community board 4,queens community board 9,,No Match,,,
queens community board 5,queens community board 6,,No Match,,,
queens community board 5,queens community board 7,,No Match,,,
queens community board 5,queens community board 8,,No Match,,,
queens community board 5,queens community board 9,,No Match,,,
queens community board 6,queens community board 7,,No Match,,,
queens community board 6,queens community board 8,,No Match,,,
queens community board 6,queens community board 9,,No Match,,,
queens community board 7,queens community board 8,,No Match,,,
queens community board 7,queens community board 9,,No Match,,,
queens community board 8,queens community board 9,,No Match,,,
staten island community board 1,staten island community board 2,,No Match,,,
staten island community board 1,staten island community board 3,,No Match,,,
staten island community board 2,staten island community board 3,,No Match,,,
nyc municipal water finance authority,municipal water finance authority,,Match,OPS_000290,OPS_000290,
transitional finance authority,transitional finance authority nyc,,Match,REC_000240,HOO_000170,
special commissioner of investigation for the nyc school district,investigation for the nyc school district special commissioner of,,Match,OPS_000344,,
taxi limousine commission,nyc taxi and limousine commission,,Match,,,
nyc housing authority,housing authority nyc,,Match,OPS_000298,REC_000175,
queens public library,queens borough public library,,Match,OPS_000413,,
housing preservation development,housing preservation and development,,Match,OPS_000118,OPS_000118,
new york state surrogates court new york county,new york state surrogates court queens county,,No Match,,,
new york state surrogates court new york county,new york state surrogates court richmond county,,No Match,,,
consumer and worker protection,department of consumer worker protection,,Match,OPS_000092,OPS_000092,
actuary nyc office of the,actuary office of,,Match,,,
citywide administrative services department of,citywide administrative services,,Match,REC_000046,OPS_000089,
commission on gender equity,commission on gender equality,,Match,REC_000033,OPS_000195,
commission on gender equity,commission on racial equity,,No Match,REC_000033,REC_000035,
community affairs unit,mayors community affairs unit,,Match,OPS_000011,REC_000105,
consumer and worker protection department of,consumer and worker protection,,Match,REC_000047,OPS_000092,
correction board of,elections board of,,No Match,,,
correction department of,education department of,,No Match,,,
correction department of,probation department of,,No Match,,,
department of social services,department of veteran services,,No Match,OPS_000107,,
district attorney kings county,district attorney queens county,,No Match,OPS_000400,OPS_000403,
district attorney kings county,district attorney bronx county,,No Match,OPS_000400,OPS_000401,
district attorney kings county,district attorney richmond county,,No Match,OPS_000400,OPS_000404,
district attorney new york county,district attorney kings county,,No Match,OPS_000402,OPS_000400,
district attorney new york county,district attorney bronx county,,No Match,OPS_000402,OPS_000401,
district attorney new york county,district attorney queens county,,No Match,OPS_000402,OPS_000403,
district attorney richmond county,district attorney bronx county,,No Match,OPS_000404,OPS_000401,
district attorney richmond county,district attorney richmond,,Match,OPS_000404,OPS_000404,
district attorney richmond county,district attorney kings county,,No Match,OPS_000404,OPS_000400,
district attorney richmond county,district attorney queens county,,No Match,OPS_000404,OPS_000403,
economic development corporation,housing development corporation,,No Match,OPS_000112,OPS_000246,
education department of,correction department of,,No Match,,,
education department of,probation department of,,No Match,,,
education department of,sanitation department of,,No Match,,,
elections board of,correction board of,,No Match,,,
fire department new york city,police department new york city,,No Match,,,
homeless services department of,veterans services department of,,No Match,,,
housing authority new york city,housing authority nyc,,Match,REC_000175,REC_000175,
housing development corporation,economic development corporation,,No Match,OPS_000246,OPS_000112,
housing preservation and development department of,housing preservation and development,,Match,REC_000056,OPS_000118,
investigation department of,sanitation department of,,No Match,,,
labor relations nyc office of,labor relations office of,,Match,HOO_000082,REC_000199,
mayors fund to advance nyc,mayors fund to advance new york city,,Match,,,
mayors office for international affairs,office of international affairs,,Match,OPS_000027,,
mayors office for international affairs,mayors office of intergovernmental affairs,,No Match,,,
mayors office of environmental remediation,mayors office of environmental coordination,,No Match,,,
mayors office of environmental remediation,office of environmental coordination,,No Match,,OPS_000065,
mayors office of equity,office of equity,,Match,,,
mayors office of equity,mayor office of the,,No Match,,,
mayors office of minority and womenowned business enterprises,mayors office of minority women owned business enterprises,,Match,OPS_000057,OPS_000057,
mayors office of minority and womenowned business enterprises,office of minority and womenowned business enterprises,,Match,OPS_000057,OPS_000057,
nyc employees retirement system,employees retirement system,,Match,,,
nyc employees retirement system,new york city employees retirement system,,Match,,,
police department new york city,fire department new york city,,No Match,,,
probation department of,education department of,,No Match,,,
probation department of,transportation department of,,No Match,,,
probation department of,correction department of,,No Match,,,
probation department of,sanitation department of,,No Match,,,
public administrator bronx county,public administratorbronx county,,Match,OPS_000389,OPS_000389,
public administrator bronx county,public administrator richmond county,,No Match,OPS_000389,,
public administrator bronx county,public administrator kings county,,No Match,OPS_000389,,
public administrator bronx county,public administratorrichmond county,,No Match,OPS_000389,,
public administrator kings county,public administratorkings county,,Match,HOO_000145,HOO_000145,
public administrator kings county,public administrator queens county,,No Match,,,
public administrator kings county,public administrator bronx county,,No Match,,OPS_000389,
public administrator kings county,public administratorqueens county,,No Match,,,
public administrator new york county,public administratornew york county,,Match,REC_000227,,
public administrator new york county,public administrator bronx county,,No Match,,OPS_000389,
public administrator new york county,public administrator kings county,,No Match,,,
public administrator new york county,public administrator queens county,,No Match,,,
public administrator queens county,public administratorqueens county,,Match,HOO_000147,HOO_000147,
public administrator queens county,public administrator kings county,,No Match,,,
public administrator queens county,public administratorkings county,,No Match,,,
public administrator queens county,public administrator bronx county,,No Match,,OPS_000389,
public administrator richmond county,public administratorrichmond county,,Match,HOO_000148,HOO_000148,
public administrator richmond county,public administrator bronx county,,No Match,,OPS_000389,
public administrator richmond county,public administratorbronx county,,No Match,,,
public administrator richmond county,public administrator kings county,,No Match,,,
sanitation department of,transportation department of,,No Match,,,
sanitation department of,investigation department of,,No Match,,,
sanitation department of,education department of,,No Match,,,
sanitation department of,probation department of,,No Match,,,
transitional finance authority new york city,transitional finance authority nyc,,Match,HOO_000170,HOO_000170,
transitional finance authority new york city,transitional finance authority,,Match,HOO_000170,REC_000240,
transportation department of,sanitation department of,,No Match,,,
transportation department of,probation department of,,No Match,,,
veterans services department of,homeless services department of,,No Match,,,
youth and community development department of,youth and community development,,Match,REC_000067,REC_000067,
board of elections,board of correction,,No Match,OPS_000390,OPS_000167,
bronx borough president,brooklyn borough president,,No Match,,,
bronx borough president,bronx borough presidents office,,Match,HOO_000009,REC_000249,
bronx borough president,queens borough president,,No Match,,,
brooklyn borough president,bronx borough president,,No Match,,,
brooklyn borough president,brooklyn borough presidents office,,Match,,,
manhattan borough president,manhattan borough presidents office,,Match,,,
nyc emergency management,office of emergency management,,Match,REC_000173,REC_000173,
office of film theatre and broadcasting,office of film theater broadcasting,,Match,OPS_000114,REC_000195,
queens borough president,queens borough presidents office,,Match,,,
queens borough president,bronx borough president,,No Match,,,
staten island borough president,staten island borough presidents office,,Match,,,
bronx county district attorney,richmond county district attorney,,No Match,,,
bronx county district attorney,kings county district attorney,,No Match,,,
bronx county district attorney,queens county district attorney,,No Match,,,
bronx county district attorney,new york county district attorney,,No Match,,,
kings county district attorney,queens county district attorney,,No Match,,,
kings county district attorney,bronx county district attorney,,No Match,,,
kings county district attorney,richmond county district attorney,,No Match,,,
kings county district attorney,new york county district attorney,,No Match,,,
mayors office of communications,mayors office of operations,,No Match,,OPS_000070,
mayors office of federal legislative affairs,mayors office of state legislative affairs,,No Match,,,
mayors office of federal legislative affairs,mayors office of city legislative affairs,,No Match,,,
new york county district attorney,bronx county district attorney,,No Match,,,
new york county district attorney,kings county district attorney,,No Match,,,
new york county district attorney,queens county district attorney,,No Match,,,
new york county public administrator,queens county public administrator,,No Match,OPS_000409,OPS_000412,
nyc health hospitals,nyc health hospital,,Match,OPS_000117,HOO_000128,
office of administrative tax appeals,office of administrative trial and hearings,,No Match,OPS_000125,,
office of climate resiliency,office of recovery resiliency,,No Match,,,
office of information privacy,office of information policy,,Match,REC_000254,REC_000254,
queens county district attorney,kings county district attorney,,No Match,,,
queens county district attorney,bronx county district attorney,,No Match,,,
queens county district attorney,new york county district attorney,,No Match,,,
queens county district attorney,richmond county district attorney,,No Match,,,
queens county public administrator,new york county public administrator,,No Match,OPS_000412,OPS_000409,
richmond county district attorney,bronx county district attorney,,No Match,,,
richmond county district attorney,kings county district attorney,,No Match,,,
richmond county district attorney,queens county district attorney,,No Match,,,
the special commissioner of investigation for the new york city school district,special commissioner of investigation for the nyc school district,,Match,OPS_000344,OPS_000344,
new york state supreme court appellate division first department,new york state supreme court appellate division second department,,No Match,,,
new york state supreme court appellate division second department,new york state supreme court appellate division first department,,No Match,,,
borough president bronx,borough president brooklyn,,No Match,,,
borough president bronx,borough president queens,,No Match,,,
borough president brooklyn,borough president bronx,,No Match,,,
borough president queens,borough president bronx,,No Match,,,
district attorney bronx county,district attorney richmond county,,No Match,OPS_000401,OPS_000404,
district attorney bronx county,district attorney kings county,,No Match,OPS_000401,OPS_000400,
district attorney bronx county,district attorney queens county,,No Match,OPS_000401,OPS_000403,
district attorney queens county,district attorney kings county,,No Match,OPS_000403,OPS_000400,
district attorney queens county,district attorney bronx county,,No Match,OPS_000403,OPS_000401,
district attorney queens county,district attorney new york county,,No Match,OPS_000403,OPS_000402,
nyc health hospital,nyc health hospitals,,Match,HOO_000128,OPS_000117,
nyc young mens initiative,young mens initiative,,Match,HOO_000132,OPS_000082,
office of technology and innovation new york city,office of technology and innovation,,Match,HOO_000134,OPS_000132,
special commissioner of investigation for the new york city school district,the special commissioner of investigation for the new york city school district,,Match,REC_000233,OPS_000344,
office of the deputy mayor for operations,office of the deputy mayor for communications,,No Match,,,
office of the deputy mayor for economic and workforce development,deputy mayor for economic and workforce development,,Match,OPS_000003,OPS_000003,
office of the deputy mayor for health and human services,deputy mayor for health and human services,,Match,REC_000070,REC_000070,
office of the deputy mayor for public safety,deputy mayor for public safety,,Match,REC_000072,REC_000072,
office of the deputy mayor for strategic initiatives,deputy mayor for strategic initiatives,,Match,REC_000073,REC_000073,
office of the deputy mayor for communications,office of the deputy mayor for operations,,No Match,,,
office of the deputy mayor for communications,office of the deputy mayor for public safety,,No Match,,,
office of the chief advisor to the mayor,office of the senior advisor to the mayor,,Match,OPS_000000,,
office of the chief efficiency officer,office of the chief housing officer,,No Match,,,
office of the director policy and planning,office of policy and planning,,Match,,OPS_000049,
office of the senior advisor to the mayor,office of the chief advisor to the mayor,,Match,,OPS_000000,
office of the chief housing officer,office of the chief efficiency officer,,No Match,,,
childrens cabinet,nyc childrens cabinet,,Match,REC_000171,OPS_000088,
mayors office of asylum seeker operations,nyc office of asylum seeker operations,,Match,OPS_000061,OPS_000061,
mayors office of city legislative affairs,mayors office of state legislative affairs,,No Match,,,
mayors office of city legislative affairs,mayors office of federal legislative affairs,,No Match,,,
mayors office of pensions investments,mayors office of appointments,,No Match,,OPS_000033,
mayors office of state legislative affairs,mayors office of city legislative affairs,,No Match,,,
mayors office of state legislative affairs,mayors office of federal legislative affairs,,No Match,,,
mayors office of the chief counsel to the mayor and city hall,office of the chief counsel to the mayor and city hall,,Match,REC_000210,REC_000210,
office of film theater broadcasting,office of film theatre and broadcasting,,Match,REC_000195,OPS_000114,
board of correction,board of elections,,No Match,OPS_000167,OPS_000390,
bronx borough presidents office,brooklyn borough presidents office,,No Match,,,
bronx borough presidents office,queens borough presidents office,,No Match,,,
bronx borough presidents office,bronx borough president,,Match,REC_000249,HOO_000009,
bronx borough presidents office,manhattan borough presidents office,,No Match,,,
bronx community board 1,bronx community board 10,,No Match,,,
bronx community board 1,bronx community board 11,,No Match,,,
bronx community board 1,bronx community board 12,,No Match,,,
bronx community board 2,bronx community board 12,,No Match,,,
bronx community board 2,bronx community board 1,,No Match,,,
bronx community board 3,bronx community board 1,,No Match,,,
bronx community board 3,bronx community board 2,,No Match,,,
bronx community board 4,bronx community board 1,,No Match,,,
bronx community board 4,bronx community board 2,,No Match,,,
bronx community board 4,bronx community board 3,,No Match,,,
bronx community board 5,bronx community board 1,,No Match,,,
bronx community board 5,bronx community board 2,,No Match,,,
bronx community board 5,bronx community board 3,,No Match,,,
bronx community board 5,bronx community board 4,,No Match,,,
bronx community board 6,bronx community board 1,,No Match,,,
bronx community board 6,bronx community board 2,,No Match,,,
bronx community board 6,bronx community board 3,,No Match,,,
bronx community board 6,bronx community board 4,,No Match,,,
bronx community board 7,bronx community board 1,,No Match,,,
bronx community board 7,bronx community board 2,,No Match,,,
bronx community board 7,bronx community board 3,,No Match,,,
bronx community board 7,bronx community board 4,,No Match,,,
bronx community board 8,bronx community board 1,,No Match,,,
bronx community board 8,bronx community board 2,,No Match,,,
bronx community board 8,bronx community board 3,,No Match,,,
bronx community board 8,bronx community board 4,,No Match,,,
bronx community board 9,bronx community board 1,,No Match,,,
bronx community board 9,bronx community board 2,,No Match,,,
bronx community board 9,bronx community board 3,,No Match,,,
bronx community board 9,bronx community board 4,,No Match,,,
bronx community board 10,bronx community board 1,,No Match,,,
bronx community board 10,bronx community board 11,,No Match,,,
bronx community board 10,bronx community board 12,,No Match,,,
bronx community board 10,bronx community board 2,,No Match,,,
bronx community board 11,bronx community board 1,,No Match,,,
bronx community board 11,bronx community board 10,,No Match,,,
bronx community board 11,bronx community board 12,,No Match,,,
bronx community board 11,bronx community board 2,,No Match,,,
bronx community board 12,bronx community board 1,,No Match,,,
bronx community board 12,bronx community board 2,,No Match,,,
bronx community board 12,bronx community board 10,,No Match,,,
bronx community board 12,bronx community board 11,,No Match,,,
brooklyn borough presidents office,bronx borough presidents office,,No Match,,,
brooklyn borough presidents office,brooklyn borough president,,Match,,,
brooklyn borough presidents office,queens borough presidents office,,No Match,,,
brooklyn community board 1,brooklyn community board 10,,No Match,,,
brooklyn community board 1,brooklyn community board 11,,No Match,,,
brooklyn community board 1,brooklyn community board 12,,No Match,,,
brooklyn community board 1,brooklyn community board 13,,No Match,,,
brooklyn community board 2,brooklyn community board 12,,No Match,,,
brooklyn community board 2,brooklyn community board 1,,No Match,,,
brooklyn community board 3,brooklyn community board 13,,No Match,,,
brooklyn community board 3,brooklyn community board 1,,No Match,,,
brooklyn community board 3,brooklyn community board 2,,No Match,,,
brooklyn community board 4,brooklyn community board 14,,No Match,,,
brooklyn community board 4,brooklyn community board 1,,No Match,,,
brooklyn community board 4,brooklyn community board 2,,No Match,,,
brooklyn community board 4,brooklyn community board 3,,No Match,,,
brooklyn community board 5,brooklyn community board 15,,No Match,,,
brooklyn community board 5,brooklyn community board 1,,No Match,,,
brooklyn community board 5,brooklyn community board 2,,No Match,,,
brooklyn community board 5,brooklyn community board 3,,No Match,,,
brooklyn community board 6,brooklyn community board 16,,No Match,,,
brooklyn community board 6,brooklyn community board 1,,No Match,,,
brooklyn community board 6,brooklyn community board 2,,No Match,,,
brooklyn community board 6,brooklyn community board 3,,No Match,,,
brooklyn community board 7,brooklyn community board 17,,No Match,,,
brooklyn community board 7,brooklyn community board 1,,No Match,,,
brooklyn community board 7,brooklyn community board 2,,No Match,,,
brooklyn community board 7,brooklyn community board 3,,No Match,,,
brooklyn community board 8,brooklyn community board 18,,No Match,,,
brooklyn community board 8,brooklyn community board 1,,No Match,,,
brooklyn community board 8,brooklyn community board 2,,No Match,,,
brooklyn community board 8,brooklyn community board 3,,No Match,,,
brooklyn community board 9,brooklyn community board 1,,No Match,,,
brooklyn community board 9,brooklyn community board 2,,No Match,,,
brooklyn community board 9,brooklyn community board 3,,No Match,,,
brooklyn community board 9,brooklyn community board 4,,No Match,,,
brooklyn community board 10,brooklyn community board 1,,No Match,,,
brooklyn community board 10,brooklyn community board 11,,No Match,,,
brooklyn community board 10,brooklyn community board 12,,No Match,,,
brooklyn community board 10,brooklyn community board 13,,No Match,,,
brooklyn community board 11,brooklyn community board 1,,No Match,,,
brooklyn community board 11,brooklyn community board 10,,No Match,,,
brooklyn community board 11,brooklyn community board 12,,No Match,,,
brooklyn community board 11,brooklyn community board 13,,No Match,,,
brooklyn community board 12,brooklyn community board 1,,No Match,,,
brooklyn community board 12,brooklyn community board 2,,No Match,,,
brooklyn community board 12,brooklyn community board 10,,No Match,,,
brooklyn community board 12,brooklyn community board 11,,No Match,,,
brooklyn community board 13,brooklyn community board 1,,No Match,,,
brooklyn community board 13,brooklyn community board 3,,No Match,,,
brooklyn community board 13,brooklyn community board 10,,No Match,,,
brooklyn community board 13,brooklyn community board 11,,No Match,,,
brooklyn community board 14,brooklyn community board 1,,No Match,,,
brooklyn community board 14,brooklyn community board 4,,No Match,,,
brooklyn community board 14,brooklyn community board 10,,No Match,,,
brooklyn community board 14,brooklyn community board 11,,No Match,,,
brooklyn community board 15,brooklyn community board 1,,No Match,,,
brooklyn community board 15,brooklyn community board 5,,No Match,,,
brooklyn community board 15,brooklyn community board 10,,No Match,,,
brooklyn community board 15,brooklyn community board 11,,No Match,,,
brooklyn community board 16,brooklyn community board 1,,No Match,,,
brooklyn community board 16,brooklyn community board 6,,No Match,,,
brooklyn community board 16,brooklyn community board 10,,No Match,,,
brooklyn community board 16,brooklyn community board 11,,No Match,,,
brooklyn community board 17,brooklyn community board 1,,No Match,,,
brooklyn community board 17,brooklyn community board 7,,No Match,,,
brooklyn community board 17,brooklyn community board 10,,No Match,,,
brooklyn community board 17,brooklyn community board 11,,No Match,,,
brooklyn community board 18,brooklyn community board 1,,No Match,,,
brooklyn community board 18,brooklyn community board 8,,No Match,,,
brooklyn community board 18,brooklyn community board 10,,No Match,,,
brooklyn community board 18,brooklyn community board 11,,No Match,,,
commission on racial equity,nyc commission on racial equity,,Match,REC_000035,HOO_000125,
commission on racial equity,commission on gender equity,,No Match,REC_000035,REC_000033,
department of correction,department of probation,,No Match,OPS_000097,OPS_000102,
department of correction,department of education,,No Match,OPS_000097,OPS_000098,
department of investigation,department of sanitation,,No Match,OPS_000101,OPS_000106,
department of probation,department of education,,No Match,OPS_000102,OPS_000098,
department of probation,department of transportation,,No Match,OPS_000102,OPS_000104,
department of probation,department of correction,,No Match,OPS_000102,OPS_000097,
department of probation,department of sanitation,,No Match,OPS_000102,OPS_000106,
department of sanitation,department of transportation,,No Match,OPS_000106,OPS_000104,
department of sanitation,department of investigation,,No Match,OPS_000106,OPS_000101,
department of sanitation,department of probation,,No Match,OPS_000106,OPS_000102,
department of sanitation,department of education,,No Match,OPS_000106,OPS_000098,
department of small business services,department of homeless services,,No Match,OPS_000133,,
department of transportation,department of sanitation,,No Match,OPS_000104,OPS_000106,
department of transportation,department of probation,,No Match,OPS_000104,OPS_000102,
department of veteran services,department of veterans services,,Match,OPS_000110,OPS_000110,
department of veteran services,department of homeless services,,No Match,,,
department of veteran services,department of social services,,No Match,,OPS_000107,
financial information services agency office of the payroll administration,financial information services agency office of payroll administration,,Match,,,
fire department,police department,,No Match,OPS_000113,OPS_000124,
independent budget office,independent budget office nyc,,Match,OPS_000406,HOO_000077,
manhattan borough presidents office,manhattan borough president,,Match,,,
manhattan borough presidents office,bronx borough presidents office,,No Match,,,
manhattan borough presidents office,queens borough presidents office,,No Match,,,
manhattan community board 1,manhattan community board 10,,No Match,,,
manhattan community board 1,manhattan community board 11,,No Match,,,
manhattan community board 1,manhattan community board 12,,No Match,,,
manhattan community board 2,manhattan community board 12,,No Match,,,
manhattan community board 2,manhattan community board 1,,No Match,,,
manhattan community board 3,manhattan community board 1,,No Match,,,
manhattan community board 3,manhattan community board 2,,No Match,,,
manhattan community board 4,manhattan community board 1,,No Match,,,
manhattan community board 4,manhattan community board 2,,No Match,,,
manhattan community board 4,manhattan community board 3,,No Match,,,
manhattan community board 5,manhattan community board 1,,No Match,,,
manhattan community board 5,manhattan community board 2,,No Match,,,
manhattan community board 5,manhattan community board 3,,No Match,,,
manhattan community board 5,manhattan community board 4,,No Match,,,
manhattan community board 6,manhattan community board 1,,No Match,,,
manhattan community board 6,manhattan community board 2,,No Match,,,
manhattan community board 6,manhattan community board 3,,No Match,,,
manhattan community board 6,manhattan community board 4,,No Match,,,
manhattan community board 7,manhattan community board 1,,No Match,,,
manhattan community board 7,manhattan community board 2,,No Match,,,
manhattan community board 7,manhattan community board 3,,No Match,,,
manhattan community board 7,manhattan community board 4,,No Match,,,
manhattan community board 8,manhattan community board 1,,No Match,,,
manhattan community board 8,manhattan community board 2,,No Match,,,
manhattan community board 8,manhattan community board 3,,No Match,,,
manhattan community board 8,manhattan community board 4,,No Match,,,
manhattan community board 9,manhattan community board 1,,No Match,,,
manhattan community board 9,manhattan community board 2,,No Match,,,
manhattan community board 9,manhattan community board 3,,No Match,,,
manhattan community board 9,manhattan community board 4,,No Match,,,
manhattan community board 10,manhattan community board 1,,No Match,,,
manhattan community board 10,manhattan community board 11,,No Match,,,
manhattan community board 10,manhattan community board 12,,No Match,,,
manhattan community board 10,manhattan community board 2,,No Match,,,
manhattan community board 11,manhattan community board 1,,No Match,,,
manhattan community board 11,manhattan community board 10,,No Match,,,
manhattan community board 11,manhattan community board 12,,No Match,,,
manhattan community board 11,manhattan community board 2,,No Match,,,
manhattan community board 12,manhattan community board 1,,No Match,,,
manhattan community board 12,manhattan community board 2,,No Match,,,
manhattan community board 12,manhattan community board 10,,No Match,,,
manhattan community board 12,manhattan community board 11,,No Match,,,
mayors community affairs unit,community affairs unit,,Match,REC_000105,OPS_000011,
mayors office for the prevention of hate crimes,office for the prevention of hate crimes,,Match,,,
mayors office nyc service,mayors office of contract services,,No Match,,OPS_000039,
mayors office of administrative services,mayors office of contract services,,No Match,OPS_000034,OPS_000039,
mayors office of appointments,mayors office of pensions investments,,No Match,OPS_000033,,
mayors office of contract services,mayors office of administrative services,,No Match,OPS_000039,OPS_000034,
mayors office of environmental coordination,mayors office of environmental remediation,,No Match,,,
mayors office of environmental coordination,office of environmental remediation,,No Match,,OPS_000066,
mayors office of intergovernmental affairs,mayors office for international affairs,,No Match,,,
mayors office of minority women owned business enterprises,mayors office of minority and womenowned business enterprises,,Match,OPS_000057,OPS_000057,
mayors office of minority women owned business enterprises,office of minority and womenowned business enterprises,,Match,OPS_000057,OPS_000057,
mayors office of operations,mayors office of communications,,No Match,OPS_000070,,
mayors office of special projects and community events,mayors office of special projects community events,,Match,OPS_000052,OPS_000052,
new york city employees retirement system,nyc employees retirement system,,Match,,,
nyc fire pension fund,nyc police pension fund,,No Match,,,
nyc police pension fund,police pension fund,,Match,OPS_000410,OPS_000410,
nyc police pension fund,nyc fire pension fund,,No Match,,,
office of administrative trial and hearings,office of administrative trials and hearings,,Match,OPS_000126,OPS_000126,
office of emergency management,nyc emergency management,,Match,REC_000173,REC_000173,
office of technology and innovation,office of technology and innovation new york city,,Match,OPS_000132,HOO_000134,
police department,fire department,,No Match,OPS_000124,OPS_000113,
queens borough presidents office,queens borough president,,Match,,,
queens borough presidents office,bronx borough presidents office,,No Match,,,
queens borough presidents office,brooklyn borough presidents office,,No Match,,,
queens borough presidents office,staten island borough presidents office,,No Match,,,
queens community board 1,queens community board 10,,No Match,,,
queens community board 1,queens community board 11,,No Match,,,
queens community board 1,queens community board 12,,No Match,,,
queens community board 1,queens community board 13,,No Match,,,
queens community board 2,queens community board 12,,No Match,,,
queens community board 2,queens community board 1,,No Match,,,
queens community board 3,queens community board 13,,No Match,,,
queens community board 3,queens community board 1,,No Match,,,
queens community board 3,queens community board 2,,No Match,,,
queens community board 4,queens community board 14,,No Match,,,
queens community board 4,queens community board 1,,No Match,,,
queens community board 4,queens community board 2,,No Match,,,
queens community board 4,queens community board 3,,No Match,,,
queens community board 5,queens community board 1,,No Match,,,
queens community board 5,queens community board 2,,No Match,,,
queens community board 5,queens community board 3,,No Match,,,
queens community board 5,queens community board 4,,No Match,,,
queens community board 6,queens community board 1,,No Match,,,
queens community board 6,queens community board 2,,No Match,,,
queens community board 6,queens community board 3,,No Match,,,
queens community board 6,queens community board 4,,No Match,,,
queens community board 7,queens community board 1,,No Match,,,
queens community board 7,queens community board 2,,No Match,,,
queens community board 7,queens community board 3,,No Match,,,
queens community board 7,queens community board 4,,No Match,,,
queens community board 8,queens community board 1,,No Match,,,
queens community board 8,queens community board 2,,No Match,,,
queens community board 8,queens community board 3,,No Match,,,
queens community board 8,queens community board 4,,No Match,,,
queens community board 9,queens community board 1,,No Match,,,
queens community board 9,queens community board 2,,No Match,,,
queens community board 9,queens community board 3,,No Match,,,
queens community board 9,queens community board 4,,No Match,,,
queens community board 10,queens community board 1,,No Match,,,
queens community board 10,queens community board 11,,No Match,,,
queens community board 10,queens community board 12,,No Match,,,
queens community board 10,queens community board 13,,No Match,,,
queens community board 11,queens community board 1,,No Match,,,
queens community board 11,queens community board 10,,No Match,,,
queens community board 11,queens community board 12,,No Match,,,
queens community board 11,queens community board 13,,No Match,,,
queens community board 12,queens community board 1,,No Match,,,
queens community board 12,queens community board 2,,No Match,,,
queens community board 12,queens community board 10,,No Match,,,
queens community board 12,queens community board 11,,No Match,,,
queens community board 13,queens community board 1,,No Match,,,
queens community board 13,queens community board 3,,No Match,,,
queens community board 13,queens community board 10,,No Match,,,
queens community board 13,queens community board 11,,No Match,,,
queens community board 14,queens community board 1,,No Match,,,
queens community board 14,queens community board 4,,No Match,,,
queens community board 14,queens community board 10,,No Match,,,
queens community board 14,queens community board 11,,No Match,,,
staten island borough presidents office,staten island borough president,,Match,,,
staten island borough presidents office,queens borough presidents office,,No Match,,,
staten island community board 2,staten island community board 1,,No Match,,,
staten island community board 3,staten island community board 1,,No Match,,,
staten island community board 3,staten island community board 2,,No Match,,,
transitional finance authority,transitional finance authority new york city,,Match,REC_000240,HOO_000170,
transitional finance authority,new york city transitional finance authority,,Match,REC_000240,OPS_000416,
special commissioner of investigation for the nyc school district,special commissioner of investigation for the new york city school district,,Match,OPS_000344,REC_000233,
